transaction_id,date,district,asset_type,transaction_value_aed,size_sqm,price_per_sqm,buyer_type
TXN-02280,2025-10-16,Al Reem Island,apartment,2019000,105,19232,corporate
TXN-02515,2025-10-16,Al Bateen,townhouse,3930000,196,20052,individual
TXN-02912,2025-10-16,Al Raha Beach,apartment,1692000,113,14972,individual
TXN-04074,2025-10-16,Al Shamkha,land,72674000,20752,3502,fund
TXN-04809,2025-10-16,Al Shamkha,villa,3903000,377,10353,individual
TXN-00143,2025-10-17,Al Bahia,retail,15774000,824,19143,developer
TXN-01486,2025-10-17,Al Maqta,hotel,84069000,10468,8031,developer
TXN-02311,2025-10-17,Al Reem Island,apartment,1435000,96,14953,developer
TXN-02941,2025-10-17,Al Reem Island,apartment,1549000,102,15182,individual
TXN-00167,2025-10-18,Al Bateen,villa,12284000,585,20998,individual
TXN-02061,2025-10-18,Masdar City,hotel,104296000,11891,8771,individual
TXN-02079,2025-10-18,Al Khalidiyah,apartment,2309000,104,22205,fund
TXN-03204,2025-10-18,Al Reef,hotel,25960000,4865,5336,individual
TXN-03942,2025-10-18,Al Bateen,apartment,4317000,206,20954,fund
TXN-04068,2025-10-18,Mohammed Bin Zayed City,retail,11941000,779,15329,individual
TXN-04327,2025-10-18,Al Ghadeer,apartment,376000,61,6165,developer
TXN-00639,2025-10-19,Al Bahia,villa,3478000,350,9937,individual
TXN-02096,2025-10-19,Al Bateen,apartment,1634000,70,23344,corporate
TXN-04169,2025-10-19,Zayed City,apartment,1652000,148,11162,individual
TXN-00263,2025-10-20,Khalifa City,villa,4671000,316,14782,individual
TXN-01529,2025-10-20,Danet Abu Dhabi,apartment,1911000,139,13749,fund
TXN-02990,2025-10-20,Saadiyat Island,apartment,4969000,230,21606,corporate
TXN-03043,2025-10-20,Corniche,apartment,2246000,113,19876,individual
TXN-03313,2025-10-20,Mussafah,apartment,978000,148,6610,individual
TXN-00388,2025-10-21,Mussafah,apartment,525000,83,6323,individual
TXN-00972,2025-10-21,Khalifa City,apartment,1628000,156,10435,fund
TXN-01276,2025-10-21,Mussafah,villa,2940000,309,9515,individual
TXN-02502,2025-10-21,Al Shamkha,villa,3044000,349,8722,developer
TXN-02928,2025-10-21,Al Raha Beach,retail,4666000,181,25777,fund
TXN-03368,2025-10-21,Mussafah,villa,3463000,492,7038,developer
TXN-00546,2025-10-22,Corniche,warehouse,14701000,3045,4828,individual
TXN-00599,2025-10-22,Masdar City,villa,5911000,326,18133,fund
TXN-00692,2025-10-22,Al Reem Island,townhouse,4370000,232,18837,corporate
TXN-01901,2025-10-22,Al Maryah Island,land,99913000,13469,7418,corporate
TXN-03345,2025-10-22,Mussafah,apartment,1730000,188,9200,fund
TXN-04479,2025-10-22,Al Raha Beach,office,17888000,571,31327,individual
TXN-01209,2025-10-23,Zayed City,apartment,1642000,170,9658,individual
TXN-01241,2025-10-23,Al Reef,retail,9662000,890,10856,developer
TXN-01574,2025-10-23,Zayed City,retail,6869000,506,13575,individual
TXN-02847,2025-10-23,Al Maryah Island,office,42374000,1471,28806,developer
TXN-03112,2025-10-23,Al Maqta,land,66623000,18114,3678,corporate
TXN-03318,2025-10-23,Al Maryah Island,retail,28291000,807,35057,fund
TXN-04220,2025-10-23,Yas Island,villa,11870000,458,25916,corporate
TXN-04779,2025-10-23,Corniche,hotel,132774000,11858,11197,fund
TXN-00646,2025-10-24,Al Reem Island,retail,3166000,142,22299,individual
TXN-02842,2025-10-24,Al Khalidiyah,retail,14206000,695,20440,corporate
TXN-00743,2025-10-25,Zayed City,villa,4407000,371,11879,corporate
TXN-01333,2025-10-25,Al Bahia,townhouse,2066000,194,10652,developer
TXN-01792,2025-10-25,Masdar City,hotel,95447000,8535,11183,fund
TXN-02107,2025-10-25,Khalifa City,land,86306000,21400,4033,developer
TXN-02211,2025-10-25,Al Raha Beach,office,24970000,1285,19432,developer
TXN-02679,2025-10-25,Danet Abu Dhabi,land,28623000,6523,4388,individual
TXN-03593,2025-10-25,Al Bateen,office,28977000,1293,22411,developer
TXN-00003,2025-10-26,Yas Island,office,26966000,1455,18533,individual
TXN-00373,2025-10-26,Al Zahiyah,apartment,3226000,251,12851,developer
TXN-00586,2025-10-26,Al Reef,villa,4275000,483,8850,fund
TXN-00790,2025-10-26,Al Zahiyah,townhouse,5588000,322,17353,fund
TXN-00349,2025-10-27,Al Reef,villa,4397000,389,11304,developer
TXN-00568,2025-10-27,Yas Island,warehouse,11695000,2969,3939,fund
TXN-04381,2025-10-27,Mussafah,retail,1881000,153,12297,individual
TXN-02741,2025-10-28,Corniche,land,34107000,5383,6336,developer
TXN-02799,2025-10-28,Al Ghadeer,warehouse,11017000,4947,2227,developer
TXN-03253,2025-10-28,Al Maqta,villa,4345000,328,13246,corporate
TXN-03770,2025-10-28,Al Raha Beach,land,42818000,6682,6408,fund
TXN-04712,2025-10-28,Masdar City,retail,6486000,273,23759,fund
TXN-00297,2025-10-29,Saadiyat Island,office,27619000,1131,24420,corporate
TXN-01629,2025-10-29,Al Ghadeer,villa,2268000,308,7365,corporate
TXN-01978,2025-10-29,Al Maryah Island,townhouse,8444000,281,30049,developer
TXN-02183,2025-10-29,Al Ghadeer,apartment,1311000,249,5267,individual
TXN-02607,2025-10-29,Al Reef,apartment,1613000,203,7948,individual
TXN-04893,2025-10-29,Saadiyat Island,villa,12878000,650,19813,individual
TXN-00287,2025-10-30,Al Ghadeer,office,11196000,1379,8119,corporate
TXN-00765,2025-10-30,Al Raha Beach,apartment,2699000,193,13985,developer
TXN-01969,2025-10-30,Yas Island,hotel,65434000,5367,12192,individual
TXN-02465,2025-10-30,Mussafah,land,65377000,24495,2669,fund
TXN-03642,2025-10-30,Al Reef,retail,4925000,511,9638,developer
TXN-04511,2025-10-30,Danet Abu Dhabi,retail,3023000,180,16795,fund
TXN-00933,2025-10-31,Al Maqta,office,8811000,711,12392,individual
TXN-01994,2025-10-31,Danet Abu Dhabi,villa,5673000,442,12835,individual
TXN-02561,2025-10-31,Saadiyat Island,retail,4831000,191,25293,individual
TXN-04633,2025-10-31,Al Ghadeer,townhouse,2402000,355,6767,individual
TXN-02499,2025-11-01,Al Maryah Island,office,36054000,1223,29480,individual
TXN-02922,2025-11-01,Khalifa City,land,29255000,7442,3931,developer
TXN-03282,2025-11-01,Al Reem Island,villa,10772000,674,15982,corporate
TXN-03667,2025-11-01,Al Zahiyah,villa,3842000,296,12980,corporate
TXN-04600,2025-11-01,Al Maryah Island,apartment,7144000,235,30398,fund
TXN-00303,2025-11-02,Masdar City,villa,4955000,311,15931,individual
TXN-00527,2025-11-02,Al Khalidiyah,townhouse,7090000,328,21616,corporate
TXN-03568,2025-11-02,Al Maryah Island,apartment,3401000,130,26163,individual
TXN-03999,2025-11-02,Al Bahia,land,33888000,9738,3480,individual
TXN-04378,2025-11-02,Danet Abu Dhabi,villa,9633000,666,14464,fund
TXN-04621,2025-11-02,Masdar City,retail,10702000,560,19111,individual
TXN-00547,2025-11-03,Al Maqta,office,4638000,346,13404,corporate
TXN-01694,2025-11-03,Corniche,apartment,2055000,86,23895,individual
TXN-03731,2025-11-03,Yas Island,land,47152000,8300,5681,individual
TXN-03840,2025-11-03,Mohammed Bin Zayed City,hotel,48548000,5859,8286,fund
TXN-00048,2025-11-04,Saadiyat Island,warehouse,7174000,1592,4506,individual
TXN-01095,2025-11-04,Al Shamkha,office,7729000,746,10360,individual
TXN-02802,2025-11-04,Mohammed Bin Zayed City,villa,6723000,626,10740,corporate
TXN-04207,2025-11-04,Al Maryah Island,townhouse,4829000,219,22051,fund
TXN-04314,2025-11-04,Al Shamkha,retail,3131000,315,9940,developer
TXN-04325,2025-11-04,Mussafah,apartment,1767000,259,6821,corporate
TXN-04543,2025-11-04,Mohammed Bin Zayed City,land,77823000,29523,2636,individual
TXN-04713,2025-11-04,Al Bateen,land,69170000,7405,9341,corporate
TXN-01727,2025-11-05,Danet Abu Dhabi,villa,9330000,629,14833,corporate
TXN-03617,2025-11-06,Al Zahiyah,townhouse,5092000,323,15766,corporate
TXN-00196,2025-11-07,Al Zahiyah,townhouse,2665000,257,10370,corporate
TXN-00498,2025-11-07,Khalifa City,hotel,61414000,8182,7506,corporate
TXN-00905,2025-11-07,Al Raha Beach,apartment,2293000,111,20657,developer
TXN-02383,2025-11-07,Corniche,office,10659000,453,23529,fund
TXN-02709,2025-11-07,Corniche,office,23479000,978,24007,developer
TXN-03017,2025-11-07,Al Maryah Island,retail,17816000,494,36065,corporate
TXN-03493,2025-11-07,Al Bateen,retail,24784000,816,30373,corporate
TXN-04135,2025-11-07,Saadiyat Island,retail,21471000,791,27144,developer
TXN-00362,2025-11-08,Al Khalidiyah,apartment,2385000,176,13552,individual
TXN-00380,2025-11-08,Al Ghadeer,apartment,1448000,227,6379,individual
TXN-00384,2025-11-08,Al Maryah Island,villa,8667000,282,30734,developer
TXN-02449,2025-11-09,Masdar City,apartment,1726000,107,16135,individual
TXN-04772,2025-11-09,Al Ghadeer,townhouse,3093000,306,10107,individual
TXN-00652,2025-11-10,Al Maryah Island,retail,12220000,494,24737,fund
TXN-01344,2025-11-10,Masdar City,office,15458000,1117,13839,developer
TXN-01951,2025-11-10,Mussafah,villa,3702000,519,7133,fund
TXN-03381,2025-11-10,Al Maryah Island,villa,14008000,410,34166,corporate
TXN-02609,2025-11-11,Al Bahia,office,5965000,459,12995,individual
TXN-04028,2025-11-11,Saadiyat Island,warehouse,12132000,1880,6453,individual
TXN-02173,2025-11-12,Al Ghadeer,warehouse,3906000,2070,1887,fund
TXN-03102,2025-11-12,Al Ghadeer,land,75309000,24099,3125,fund
TXN-03788,2025-11-12,Al Reef,villa,2291000,337,6799,individual
TXN-04597,2025-11-12,Saadiyat Island,villa,10462000,494,21178,individual
TXN-00121,2025-11-13,Al Reef,villa,3476000,441,7881,fund
TXN-00471,2025-11-13,Masdar City,townhouse,2606000,200,13031,individual
TXN-03762,2025-11-13,Mohammed Bin Zayed City,apartment,736000,74,9942,individual
TXN-01172,2025-11-14,Corniche,villa,16270000,470,34618,fund
TXN-01990,2025-11-14,Saadiyat Island,retail,8405000,265,31717,fund
TXN-02698,2025-11-14,Saadiyat Island,townhouse,6847000,269,25454,individual
TXN-01297,2025-11-15,Al Zahiyah,villa,6624000,589,11247,developer
TXN-01705,2025-11-15,Al Maqta,retail,5013000,414,12108,individual
TXN-02142,2025-11-15,Al Maryah Island,land,241385000,29430,8202,corporate
TXN-03485,2025-11-15,Al Shamkha,townhouse,2078000,185,11230,individual
TXN-00452,2025-11-16,Mohammed Bin Zayed City,apartment,2292000,225,10188,corporate
TXN-02328,2025-11-16,Al Khalidiyah,townhouse,5147000,295,17447,corporate
TXN-04593,2025-11-16,Masdar City,retail,8856000,616,14376,individual
TXN-00080,2025-11-17,Al Ghadeer,retail,2517000,397,6339,corporate
TXN-00778,2025-11-17,Al Zahiyah,apartment,2208000,213,10364,corporate
TXN-01736,2025-11-17,Mussafah,villa,5337000,633,8431,corporate
TXN-01970,2025-11-17,Al Khalidiyah,office,26630000,1324,20113,developer
TXN-03499,2025-11-17,Al Ghadeer,warehouse,6111000,3191,1915,fund
TXN-03170,2025-11-18,Al Maryah Island,villa,8938000,294,30401,individual
TXN-00700,2025-11-19,Al Raha Beach,retail,17533000,762,23009,corporate
TXN-00828,2025-11-19,Zayed City,apartment,1091000,108,10106,fund
TXN-02402,2025-11-19,Al Maryah Island,villa,10228000,317,32264,individual
TXN-00021,2025-11-20,Danet Abu Dhabi,office,19010000,1076,17667,fund
TXN-01119,2025-11-20,Al Bahia,office,8967000,1319,6798,corporate
TXN-01404,2025-11-20,Danet Abu Dhabi,townhouse,3049000,250,12197,individual
TXN-02163,2025-11-20,Khalifa City,apartment,729000,76,9594,corporate
TXN-04066,2025-11-20,Al Shamkha,apartment,851000,79,10770,developer
TXN-04341,2025-11-20,Al Raha Beach,office,38478000,1301,29576,corporate
TXN-01174,2025-11-21,Masdar City,villa,12605000,646,19512,individual
TXN-02278,2025-11-21,Al Raha Beach,retail,9171000,511,17948,individual
TXN-03559,2025-11-21,Khalifa City,hotel,79787000,11873,6720,developer
TXN-03635,2025-11-21,Al Maqta,warehouse,12949000,3898,3322,fund
TXN-03793,2025-11-21,Al Zahiyah,townhouse,5828000,347,16795,fund
TXN-04300,2025-11-21,Al Bahia,villa,8592000,620,13858,corporate
TXN-00550,2025-11-22,Al Khalidiyah,retail,16022000,743,21564,individual
TXN-01026,2025-11-22,Mussafah,apartment,1574000,225,6997,individual
TXN-02103,2025-11-22,Saadiyat Island,villa,7017000,267,26281,individual
TXN-02711,2025-11-22,Yas Island,townhouse,4756000,191,24903,developer
TXN-03000,2025-11-22,Mohammed Bin Zayed City,office,3330000,231,14417,corporate
TXN-03651,2025-11-22,Zayed City,townhouse,4244000,316,13430,corporate
TXN-04843,2025-11-22,Mussafah,warehouse,5115000,2812,1819,individual
TXN-00579,2025-11-23,Al Maryah Island,office,18844000,633,29769,developer
TXN-01156,2025-11-23,Al Raha Beach,apartment,1927000,114,16905,corporate
TXN-02320,2025-11-23,Al Reem Island,villa,8563000,498,17194,developer
TXN-03853,2025-11-23,Al Raha Beach,apartment,3658000,225,16259,individual
TXN-04225,2025-11-23,Yas Island,townhouse,2733000,182,15015,individual
TXN-02430,2025-11-24,Saadiyat Island,villa,16592000,536,30955,corporate
TXN-03844,2025-11-24,Al Shamkha,warehouse,5480000,2155,2543,individual
TXN-04466,2025-11-24,Saadiyat Island,land,129275000,15357,8418,developer
TXN-04952,2025-11-24,Al Reem Island,land,30958000,6904,4484,individual
TXN-02356,2025-11-25,Al Ghadeer,villa,3721000,471,7900,corporate
TXN-02417,2025-11-25,Al Reef,villa,4922000,487,10106,fund
TXN-02458,2025-11-25,Al Bahia,townhouse,3347000,312,10729,corporate
TXN-04681,2025-11-25,Mohammed Bin Zayed City,warehouse,8373000,3156,2653,fund
TXN-00336,2025-11-26,Danet Abu Dhabi,hotel,80088000,9626,8320,individual
TXN-01715,2025-11-26,Saadiyat Island,villa,13890000,488,28464,corporate
TXN-02153,2025-11-26,Corniche,villa,12367000,665,18597,developer
TXN-02341,2025-11-26,Al Bateen,apartment,1654000,70,23632,corporate
TXN-03139,2025-11-26,Al Shamkha,warehouse,6880000,2603,2643,developer
TXN-03144,2025-11-26,Al Khalidiyah,warehouse,9466000,2367,3999,fund
TXN-01152,2025-11-27,Al Bateen,villa,16791000,591,28411,corporate
TXN-03251,2025-11-27,Al Bahia,apartment,1498000,187,8009,fund
TXN-00666,2025-11-28,Al Raha Beach,villa,7562000,321,23558,corporate
TXN-00821,2025-11-28,Al Khalidiyah,land,215519000,20142,10700,individual
TXN-01302,2025-11-28,Al Zahiyah,land,113524000,19927,5697,individual
TXN-02791,2025-11-28,Masdar City,townhouse,4331000,297,14583,developer
TXN-03870,2025-11-28,Al Zahiyah,warehouse,14176000,5590,2536,individual
TXN-04539,2025-11-28,Al Reem Island,townhouse,5243000,318,16488,individual
TXN-00141,2025-11-29,Al Khalidiyah,retail,3880000,206,18833,individual
TXN-00457,2025-11-29,Al Ghadeer,villa,3196000,290,11019,fund
TXN-02489,2025-11-29,Yas Island,townhouse,2760000,181,15246,developer
TXN-03516,2025-11-29,Al Maryah Island,apartment,5408000,149,36295,individual
TXN-00101,2025-11-30,Khalifa City,apartment,1937000,164,11812,corporate
TXN-04443,2025-11-30,Al Maqta,office,6931000,551,12579,individual
TXN-00768,2025-12-01,Al Zahiyah,land,97220000,22334,4353,developer
TXN-01421,2025-12-01,Khalifa City,office,9505000,634,14992,individual
TXN-01706,2025-12-01,Al Ghadeer,villa,6204000,637,9739,individual
TXN-03392,2025-12-01,Al Khalidiyah,land,161463000,24313,6641,individual
TXN-03736,2025-12-01,Khalifa City,apartment,2091000,181,11553,individual
TXN-02387,2025-12-02,Corniche,hotel,110620000,9620,11499,developer
TXN-04331,2025-12-02,Al Zahiyah,hotel,46248000,6365,7266,individual
TXN-01104,2025-12-03,Khalifa City,apartment,904000,95,9514,individual
TXN-04296,2025-12-03,Al Raha Beach,land,77417000,14239,5437,fund
TXN-04576,2025-12-03,Al Maryah Island,townhouse,5013000,218,22997,corporate
TXN-00627,2025-12-04,Al Maryah Island,office,21495000,859,25023,corporate
TXN-00746,2025-12-04,Al Ghadeer,retail,830000,81,10251,individual
TXN-03197,2025-12-04,Masdar City,land,95239000,19334,4926,corporate
TXN-03355,2025-12-04,Al Ghadeer,retail,1601000,172,9307,developer
TXN-01030,2025-12-05,Al Khalidiyah,villa,3901000,258,15120,corporate
TXN-02422,2025-12-05,Al Raha Beach,villa,4588000,261,17578,individual
TXN-04636,2025-12-05,Khalifa City,townhouse,4308000,341,12632,fund
TXN-00191,2025-12-06,Al Bahia,land,24728000,7388,3347,individual
TXN-00968,2025-12-06,Yas Island,apartment,3868000,175,22103,developer
TXN-01999,2025-12-06,Saadiyat Island,warehouse,31222000,4982,6267,corporate
TXN-02144,2025-12-06,Khalifa City,apartment,812000,69,11768,corporate
TXN-03073,2025-12-06,Al Khalidiyah,apartment,1850000,103,17962,individual
TXN-03113,2025-12-06,Al Ghadeer,apartment,2373000,225,10548,developer
TXN-03467,2025-12-06,Zayed City,townhouse,3588000,277,12953,corporate
TXN-03836,2025-12-06,Al Bahia,villa,3415000,344,9927,individual
TXN-03137,2025-12-07,Al Reem Island,retail,5325000,263,20247,individual
TXN-03580,2025-12-07,Al Maqta,retail,1461000,94,15540,individual
TXN-04745,2025-12-07,Al Reef,land,66804000,21248,3144,fund
TXN-03477,2025-12-08,Khalifa City,retail,9913000,710,13962,fund
TXN-04174,2025-12-08,Al Bahia,office,21368000,1485,14389,individual
TXN-01357,2025-12-09,Al Zahiyah,office,4310000,368,11712,corporate
TXN-01620,2025-12-09,Al Reem Island,apartment,3160000,190,16631,fund
TXN-01906,2025-12-09,Al Reem Island,office,10532000,762,13822,developer
TXN-03054,2025-12-09,Yas Island,retail,8718000,405,21527,corporate
TXN-01769,2025-12-10,Al Bahia,land,123683000,28817,4292,individual
TXN-02042,2025-12-10,Al Raha Beach,land,148484000,24972,5946,individual
TXN-02252,2025-12-10,Saadiyat Island,villa,17454000,638,27357,individual
TXN-02591,2025-12-10,Al Ghadeer,townhouse,2270000,303,7493,individual
TXN-00418,2025-12-11,Mussafah,villa,3604000,394,9147,individual
TXN-00520,2025-12-11,Al Zahiyah,villa,3031000,256,11840,individual
TXN-01080,2025-12-11,Al Maryah Island,apartment,3302000,126,26203,fund
TXN-01387,2025-12-11,Al Ghadeer,warehouse,7993000,3817,2094,individual
TXN-01557,2025-12-11,Masdar City,office,7624000,457,16683,individual
TXN-03914,2025-12-11,Khalifa City,villa,5631000,447,12598,fund
TXN-00122,2025-12-12,Mussafah,villa,2120000,256,8282,fund
TXN-01797,2025-12-12,Mussafah,land,75212000,26652,2822,developer
TXN-01923,2025-12-12,Mussafah,villa,5304000,684,7754,individual
TXN-00430,2025-12-13,Al Shamkha,apartment,2275000,236,9639,fund
TXN-01012,2025-12-13,Al Ghadeer,retail,5487000,521,10531,individual
TXN-02286,2025-12-13,Al Maryah Island,apartment,4749000,228,20830,individual
TXN-03723,2025-12-13,Mussafah,office,3278000,445,7367,fund
TXN-03975,2025-12-13,Mohammed Bin Zayed City,retail,5830000,529,11021,developer
TXN-04035,2025-12-13,Mohammed Bin Zayed City,retail,3221000,294,10956,developer
TXN-01457,2025-12-14,Al Raha Beach,apartment,1628000,90,18088,fund
TXN-01862,2025-12-14,Yas Island,townhouse,5206000,284,18332,corporate
TXN-02628,2025-12-14,Mussafah,office,1380000,175,7888,individual
TXN-02678,2025-12-14,Al Shamkha,villa,6064000,627,9672,corporate
TXN-00965,2025-12-15,Al Zahiyah,retail,3127000,244,12814,individual
TXN-02443,2025-12-15,Al Bateen,land,183113000,27511,6656,fund
TXN-04129,2025-12-15,Mohammed Bin Zayed City,villa,7259000,623,11652,corporate
TXN-04598,2025-12-15,Yas Island,villa,10943000,413,26496,corporate
TXN-04976,2025-12-15,Al Bahia,office,14382000,1318,10912,developer
TXN-02125,2025-12-16,Danet Abu Dhabi,retail,1556000,78,19951,developer
TXN-00414,2025-12-17,Mussafah,warehouse,10199000,4557,2238,corporate
TXN-00590,2025-12-17,Al Raha Beach,warehouse,16687000,3830,4357,individual
TXN-01635,2025-12-17,Masdar City,villa,4504000,354,12723,corporate
TXN-01874,2025-12-17,Al Bateen,apartment,3258000,189,17238,individual
TXN-04117,2025-12-17,Corniche,land,43109000,6507,6625,individual
TXN-01453,2025-12-18,Al Reef,apartment,1004000,92,10918,corporate
TXN-01959,2025-12-18,Al Bateen,hotel,55739000,4498,12392,individual
TXN-02210,2025-12-18,Al Khalidiyah,warehouse,18402000,3757,4898,fund
